product_id,product_name,customer_id,customer_name,category,Year,Month,order_date,gender,city,state,loyalty_points,Total_revenue,Total_quantity,Total_orders,Avg_revenue,Avg_quantity,Avg_loyalty_points,Min_price,Max_price
P205,Levi Jeans,C0558,Neha Das,ELECTRONICS,2025,3,2025-03-20,F,Mumbai,Rajasthan,null,null,1,1,null,1,null,null,null
P202,Samsung TV,C0589,Amit Malhotra,FASHION,2025,3,2025-03-21,M,Jaipur,Karnataka,null,121343.40000000001,3,1,121343.40000000001,3,null,44942.00,44942.00
P207,Microwave Oven,C0078,Neha Kapoor,HOME & LIVING,2025,2,2025-02-13,M,Hyderabad,Telangana,1472,213969.6,3,1,213969.6,3,1472,79248.00,79248.00
P203,Sony Headphones,C0618,Meena Rao,ELECTRONICS,2025,1,2025-01-11,M,Delhi,Karnataka,1588,41792.4,2,1,41792.4,2,1588,21996.00,21996.00
P208,Refrigerator,C0208,Neha Kapoor,ELECTRONICS,2025,1,2025-01-10,F,Chennai,Karnataka,null,221561.84999999998,3,1,221561.84999999998,3,null,77741.00,77741.00
P202,Samsung TV,C0624,Meena Iyer,FASHION,2025,3,2025-03-14,F,Pune,Rajasthan,null,null,3,1,null,3,null,null,null
P205,Levi Jeans,C0825,null,FASHION,2025,3,2025-03-20,null,null,null,null,25889.4,1,1,25889.4,1,null,28766.00,28766.00
P207,Microwave Oven,C0933,Sneha Malhotra,HOME & LIVING,2025,1,2025-01-16,M,Lucknow,Karnataka,null,null,2,1,null,2,null,null,null
P205,Levi Jeans,C0105,Meena Rao,FASHION,2025,3,2025-03-30,F,Mumbai,Uttar Pradesh,null,null,3,1,null,3,null,null,null
P207,Microwave Oven,null,null,ELECTRONICS,2025,1,2025-01-29,null,null,null,null,null,1,1,null,1,null,null,null
P205,Levi Jeans,C0818,Sneha Das,ELECTRONICS,2025,2,2025-02-16,F,Bangalore,Karnataka,null,null,2,1,null,2,null,null,null
P210,Air Conditioner,C0906,Sneha Iyer,ELECTRONICS,2025,2,2025-02-07,F,Bangalore,Rajasthan,null,62097.3,1,1,62097.3,1,null,68997.00,68997.00
P203,Sony Headphones,C0507,Karan Gupta,FASHION,2025,3,2025-03-11,F,Chennai,Rajasthan,1530,null,1,1,null,1,1530,null,null
P204,Nike Shoes,C0758,Amit Sharma,ELECTRONICS,2025,2,2025-02-02,M,Delhi,Karnataka,null,4151.5,1,1,4151.5,1,null,4370.00,4370.00
P207,Microwave Oven,C0419,Amit Rao,HOME & LIVING,2025,3,2025-03-05,M,Jaipur,Maharashtra,394,null,1,1,null,1,394,null,null
P207,Microwave Oven,C0058,Meena Malhotra,FASHION,2025,1,2025-01-19,M,Jaipur,Delhi,null,null,1,1,null,1,null,null,null
P204,Nike Shoes,C0813,Karan Singh,ELECTRONICS,2025,2,2025-02-27,F,Chennai,Karnataka,null,15541.2,1,1,15541.2,1,null,17268.00,17268.00
P203,Sony Headphones,C0787,null,FASHION,2025,3,2025-03-14,null,null,null,null,95934.79999999999,2,1,95934.79999999999,2,null,50492.00,50492.00
P204,Nike Shoes,C0541,Amit Iyer,FASHION,2025,2,2025-02-01,M,Mumbai,Telangana,null,105965.84999999999,3,1,105965.84999999999,3,null,37181.00,37181.00
P207,Microwave Oven,C0111,Amit Singh,HOME & LIVING,2025,3,2025-03-12,F,Lucknow,Karnataka,511,25702.2,2,1,25702.2,2,511,14279.00,14279.00
P205,Levi Jeans,C0411,Sneha Rao,HOME & LIVING,2025,3,2025-03-30,F,Jaipur,Rajasthan,697,null,1,1,null,1,697,null,null
P201,iPhone 15,C0790,Amit Das,HOME & LIVING,2025,3,2025-03-04,F,Lucknow,Uttar Pradesh,298,null,3,1,null,3,298,null,null
P201,iPhone 15,C0073,Pooja Mehta,HOME & LIVING,2025,2,2025-02-11,M,Bangalore,Delhi,667,null,2,1,null,2,667,null,null
P204,Nike Shoes,C0705,Anjali Malhotra,FASHION,2025,1,2025-01-12,M,Delhi,Rajasthan,null,null,1,1,null,1,null,null,null
P208,Refrigerator,C0574,Pooja Das,ELECTRONICS,2025,3,2025-03-31,F,Bangalore,Rajasthan,null,45912.6,1,1,45912.6,1,null,51014.00,51014.00
P205,Levi Jeans,C0907,Anjali Rao,ELECTRONICS,2025,3,2025-03-15,F,Lucknow,Maharashtra,null,null,3,1,null,3,null,null,null
P207,Microwave Oven,C0797,Rahul Gupta,FASHION,2025,2,2025-02-26,M,Lucknow,Maharashtra,null,null,2,1,null,2,null,null,null
P204,Nike Shoes,C0895,Sneha Das,ELECTRONICS,2025,2,2025-02-12,F,Kolkata,Maharashtra,646,39516.3,1,1,39516.3,1,646,43907.00,43907.00
P209,Office Chair,C0108,Sneha Kapoor,ELECTRONICS,2025,3,2025-03-07,M,Bangalore,Rajasthan,1339,76700,2,1,76700,2,1339,38350.00,38350.00
P202,Samsung TV,C0100,Rahul Mehta,HOME & LIVING,2025,3,2025-03-30,M,Bangalore,Telangana,228,null,1,1,null,1,228,null,null
P203,Sony Headphones,C0051,Arjun Das,HOME & LIVING,2025,2,2025-02-11,M,Mumbai,Tamil Nadu,null,118643.40000000001,2,1,118643.40000000001,2,null,65913.00,65913.00
P203,Sony Headphones,C0260,null,FASHION,2025,3,2025-03-21,null,null,null,null,149796,2,1,149796,2,null,74898.00,74898.00
P208,Refrigerator,C0403,Pooja Mehta,FASHION,2025,2,2025-02-21,M,Delhi,West Bengal,null,null,3,1,null,3,null,null,null
P204,Nike Shoes,C0838,Karan Kapoor,FASHION,2025,2,2025-02-16,M,Pune,Telangana,null,null,3,1,null,3,null,null,null
P208,Refrigerator,C0370,Karan Kapoor,HOME & LIVING,2025,3,2025-03-01,F,Jaipur,Uttar Pradesh,null,null,2,1,null,2,null,null,null
P204,Nike Shoes,C0527,Sneha Kapoor,FASHION,2025,3,2025-03-05,M,Pune,Tamil Nadu,1986,51280,2,1,51280,2,1986,25640.00,25640.00
P203,Sony Headphones,C0314,Pooja Sharma,FASHION,2025,2,2025-02-13,M,Pune,Delhi,null,76845,1,1,76845,1,null,76845.00,76845.00
P209,Office Chair,C0883,Rahul Iyer,HOME & LIVING,2025,3,2025-03-14,F,Lucknow,West Bengal,923,161745,3,1,161745,3,923,53915.00,53915.00
P203,Sony Headphones,C0807,null,HOME & LIVING,2025,2,2025-02-27,null,null,null,null,8247.9,1,1,8247.9,1,null,8682.00,8682.00
P203,Sony Headphones,C0198,null,HOME & LIVING,2025,1,2025-01-18,null,null,null,null,null,2,1,null,2,null,null,null
P209,Office Chair,C0781,Arjun Malhotra,ELECTRONICS,2025,1,2025-01-31,M,Bangalore,Rajasthan,null,null,2,1,null,2,null,null,null
P203,Sony Headphones,C0474,Rahul Verma,HOME & LIVING,2025,3,2025-03-16,F,Lucknow,Telangana,null,null,2,1,null,2,null,null,null
P208,Refrigerator,C0965,Rohan Iyer,FASHION,2025,1,2025-01-31,M,Delhi,Karnataka,670,175845.6,3,1,175845.6,3,670,65128.00,65128.00
P208,Refrigerator,C0599,Anjali Iyer,ELECTRONICS,2025,1,2025-01-15,F,Lucknow,Tamil Nadu,null,122075,2,1,122075,2,null,64250.00,64250.00
P205,Levi Jeans,C0796,Meena Singh,ELECTRONICS,2025,2,2025-02-01,F,Jaipur,Uttar Pradesh,null,null,3,1,null,3,null,null,null
P209,Office Chair,C0909,Anjali Mehta,FASHION,2025,2,2025-02-06,M,Jaipur,Karnataka,1765,null,2,1,null,2,1765,null,null
P203,Sony Headphones,C0153,Anjali Iyer,ELECTRONICS,2025,3,2025-03-26,M,Pune,Delhi,null,null,3,1,null,3,null,null,null
P208,Refrigerator,C0429,Sneha Sharma,ELECTRONICS,2025,2,2025-02-15,M,Kolkata,Maharashtra,null,null,3,1,null,3,null,null,null
P209,Office Chair,C0682,Sneha Malhotra,ELECTRONICS,2025,1,2025-01-18,F,Mumbai,Telangana,null,4190,1,1,4190,1,null,4190.00,4190.00
P202,Samsung TV,C0141,Rohan Mehta,FASHION,2025,3,2025-03-01,F,Hyderabad,Delhi,null,null,1,1,null,1,null,null,null
P204,Nike Shoes,C0554,Sneha Singh,ELECTRONICS,2025,2,2025-02-23,F,Pune,Tamil Nadu,null,71426.7,1,1,71426.7,1,null,75186.00,75186.00
P208,Refrigerator,C0089,Rohan Verma,ELECTRONICS,2025,1,2025-01-24,M,Lucknow,Tamil Nadu,null,null,2,1,null,2,null,null,null
P201,iPhone 15,C0828,Anjali Kapoor,ELECTRONICS,2025,2,2025-02-14,M,Delhi,Uttar Pradesh,null,59191.200000000004,1,1,59191.200000000004,1,null,65768.00,65768.00
P204,Nike Shoes,C0235,Arjun Iyer,ELECTRONICS,2025,1,2025-01-16,M,Delhi,Delhi,1193,null,3,1,null,3,1193,null,null
P207,Microwave Oven,C0781,Arjun Malhotra,HOME & LIVING,2025,1,2025-01-06,M,Bangalore,Rajasthan,null,16053.300000000001,1,1,16053.300000000001,1,null,17837.00,17837.00
P206,HP Laptop,C0877,Neha Mehta,HOME & LIVING,2025,1,2025-01-22,M,Chennai,Rajasthan,1612,null,1,1,null,1,1612,null,null
P205,Levi Jeans,C0172,Rohan Singh,HOME & LIVING,2025,1,2025-01-13,F,Kolkata,West Bengal,1368,null,2,1,null,2,1368,null,null
P210,Air Conditioner,C0018,Anjali Gupta,HOME & LIVING,2025,2,2025-02-24,F,Lucknow,Rajasthan,null,121064.40000000001,2,1,121064.40000000001,2,null,67258.00,67258.00
P204,Nike Shoes,C0872,null,ELECTRONICS,2025,2,2025-02-22,null,null,null,null,45192.6,1,1,45192.6,1,null,50214.00,50214.00
P209,Office Chair,C0104,Karan Rao,ELECTRONICS,2025,3,2025-03-17,F,Hyderabad,Maharashtra,null,44325.9,1,1,44325.9,1,null,49251.00,49251.00
P206,HP Laptop,C0754,Pooja Gupta,HOME & LIVING,2025,2,2025-02-24,M,Bangalore,West Bengal,null,111387.6,2,1,111387.6,2,null,61882.00,61882.00
P201,iPhone 15,C0586,Karan Das,ELECTRONICS,2025,3,2025-03-06,F,Kolkata,West Bengal,null,177425.1,3,1,177425.1,3,null,65713.00,65713.00
P210,Air Conditioner,C0377,Amit Malhotra,ELECTRONICS,2025,1,2025-01-20,M,Bangalore,Karnataka,616,114340,2,1,114340,2,616,57170.00,57170.00
P209,Office Chair,C0104,Karan Rao,FASHION,2025,3,2025-03-15,F,Hyderabad,Maharashtra,null,null,1,1,null,1,null,null,null
P210,Air Conditioner,C0412,Anjali Malhotra,HOME & LIVING,2025,3,2025-03-21,F,Pune,Telangana,1261,57460,1,1,57460,1,1261,57460.00,57460.00
P205,Levi Jeans,C0399,Pooja Iyer,FASHION,2025,1,2025-01-31,M,Mumbai,Tamil Nadu,null,29404.399999999998,2,1,29404.399999999998,2,null,15476.00,15476.00
P206,HP Laptop,C0415,Rahul Rao,FASHION,2025,1,2025-01-02,F,Hyderabad,West Bengal,null,102006,2,1,102006,2,null,51003.00,51003.00
P209,Office Chair,C0950,Meena Kapoor,HOME & LIVING,2025,2,2025-02-07,M,Lucknow,Rajasthan,null,64949.4,2,1,64949.4,2,null,36083.00,36083.00
P209,Office Chair,C0588,Sneha Das,HOME & LIVING,2025,2,2025-02-23,F,Mumbai,Telangana,null,26864.1,1,1,26864.1,1,null,28278.00,28278.00
P207,Microwave Oven,C0119,Anjali Iyer,ELECTRONICS,2025,2,2025-02-02,M,Jaipur,Delhi,982,null,1,1,null,1,982,null,null
P207,Microwave Oven,C0713,Karan Mehta,HOME & LIVING,2025,2,2025-02-24,M,Lucknow,Delhi,173,null,3,1,null,3,173,null,null
null,iPhone 15,C0116,Meena Verma,FASHION,2025,3,2025-03-04,F,Pune,Uttar Pradesh,null,null,1,1,null,1,null,null,null
P210,Air Conditioner,C0150,Rahul Malhotra,FASHION,2025,3,2025-03-12,M,Mumbai,Maharashtra,null,null,2,1,null,2,null,null,null
P207,Microwave Oven,C0980,Arjun Sharma,ELECTRONICS,2025,3,2025-03-17,F,Bangalore,Maharashtra,318,55239.3,1,1,55239.3,1,318,61377.00,61377.00
P203,Sony Headphones,C0977,Amit Mehta,FASHION,2025,1,2025-01-08,M,Mumbai,Karnataka,1737,null,3,1,null,3,1737,null,null
P203,Sony Headphones,C0093,Karan Verma,HOME & LIVING,2025,1,2025-01-17,F,Chennai,Tamil Nadu,null,null,2,1,null,2,null,null,null
P205,Levi Jeans,C0584,Meena Rao,HOME & LIVING,2025,1,2025-01-25,M,Jaipur,West Bengal,766,69964,1,1,69964,1,766,69964.00,69964.00
P205,Levi Jeans,C0785,null,FASHION,2025,1,2025-01-22,null,null,null,null,null,3,1,null,3,null,null,null
P206,HP Laptop,C0325,null,HOME & LIVING,2025,3,2025-03-19,null,null,null,null,165582.15,3,1,165582.15,3,null,58099.00,58099.00
P205,Levi Jeans,C0629,Amit Iyer,HOME & LIVING,2025,2,2025-02-06,F,Mumbai,Karnataka,null,null,2,1,null,2,null,null,null
P210,Air Conditioner,C0705,Anjali Malhotra,ELECTRONICS,2025,1,2025-01-25,M,Delhi,Rajasthan,null,null,1,1,null,1,null,null,null
P204,Nike Shoes,C0492,Sneha Mehta,FASHION,2025,3,2025-03-29,M,Jaipur,Tamil Nadu,null,63573.3,1,1,63573.3,1,null,70637.00,70637.00
P209,Office Chair,C0574,Pooja Das,HOME & LIVING,2025,1,2025-01-29,F,Bangalore,Rajasthan,null,77880,2,1,77880,2,null,38940.00,38940.00
null,Samsung TV,C0300,Neha Iyer,HOME & LIVING,2025,1,2025-01-22,M,Pune,Tamil Nadu,null,null,2,1,null,2,null,null,null
P207,Microwave Oven,C0613,Pooja Das,FASHION,2025,2,2025-02-21,M,Hyderabad,Karnataka,450,null,3,1,null,3,450,null,null
P210,Air Conditioner,C0158,Neha Gupta,FASHION,2025,3,2025-03-12,M,Kolkata,Karnataka,null,null,2,1,null,2,null,null,null
P207,Microwave Oven,C0129,Meena Iyer,ELECTRONICS,2025,3,2025-03-04,M,Kolkata,Delhi,null,106692.59999999999,3,1,106692.59999999999,3,null,37436.00,37436.00
P205,Levi Jeans,C0328,Anjali Gupta,ELECTRONICS,2025,1,2025-01-07,M,Kolkata,Uttar Pradesh,null,102218.40000000001,2,1,102218.40000000001,2,null,56788.00,56788.00
P210,Air Conditioner,C0129,Meena Iyer,FASHION,2025,2,2025-02-16,M,Kolkata,Delhi,null,131881.5,3,1,131881.5,3,null,48845.00,48845.00
P207,Microwave Oven,C0892,Anjali Iyer,ELECTRONICS,2025,2,2025-02-18,M,Lucknow,Rajasthan,null,null,3,1,null,3,null,null,null
P210,Air Conditioner,C0124,Rahul Iyer,HOME & LIVING,2025,3,2025-03-10,M,Bangalore,Tamil Nadu,1514,null,2,1,null,2,1514,null,null
P205,Levi Jeans,C0652,Arjun Mehta,FASHION,2025,1,2025-01-29,F,Pune,Karnataka,166,null,3,1,null,3,166,null,null
P205,Levi Jeans,C0634,Rohan Sharma,ELECTRONICS,2025,1,2025-01-18,M,Pune,Uttar Pradesh,1124,null,3,1,null,3,1124,null,null
P209,Office Chair,C0238,Rohan Malhotra,ELECTRONICS,2025,1,2025-01-13,M,Jaipur,West Bengal,null,85237.8,3,1,85237.8,3,null,29908.00,29908.00
P210,Air Conditioner,C0961,Karan Gupta,FASHION,2025,2,2025-02-18,M,Jaipur,Tamil Nadu,863,74736,1,1,74736,1,863,74736.00,74736.00
P209,Office Chair,C0385,null,FASHION,2025,3,2025-03-22,null,null,null,null,33840.9,1,1,33840.9,1,null,37601.00,37601.00
P202,Samsung TV,C0821,Arjun Iyer,HOME & LIVING,2025,2,2025-02-02,F,Kolkata,West Bengal,null,156246,2,1,156246,2,null,78123.00,78123.00
P203,Sony Headphones,C0260,null,FASHION,2025,1,2025-01-17,null,null,null,null,114043.7,2,1,114043.7,2,null,60023.00,60023.00
P204,Nike Shoes,null,null,ELECTRONICS,2025,1,2025-01-09,null,null,null,null,null,1,1,null,1,null,null,null
P203,Sony Headphones,C0648,Karan Verma,HOME & LIVING,2025,2,2025-02-22,F,Mumbai,Karnataka,null,193824.9,3,1,193824.9,3,null,71787.00,71787.00
P209,Office Chair,C0282,null,ELECTRONICS,2025,3,2025-03-02,null,null,null,null,null,3,1,null,3,null,null,null
P204,Nike Shoes,C0576,Amit Das,ELECTRONICS,2025,3,2025-03-16,M,Pune,Telangana,null,null,3,1,null,3,null,null,null
P206,HP Laptop,C0351,Meena Singh,ELECTRONICS,2025,2,2025-02-27,M,Kolkata,Maharashtra,null,147987,3,1,147987,3,null,54810.00,54810.00
P207,Microwave Oven,C0749,Sneha Iyer,ELECTRONICS,2025,2,2025-02-04,M,Chennai,West Bengal,780,null,3,1,null,3,780,null,null
P207,Microwave Oven,C0148,Meena Iyer,ELECTRONICS,2025,1,2025-01-16,M,Kolkata,Delhi,446,145486,2,1,145486,2,446,72743.00,72743.00
P202,Samsung TV,C0739,Arjun Gupta,ELECTRONICS,2025,3,2025-03-11,F,Lucknow,West Bengal,null,151182,2,1,151182,2,null,75591.00,75591.00
P209,Office Chair,C0518,Rahul Das,FASHION,2025,2,2025-02-09,F,Mumbai,Rajasthan,null,136288.80000000002,2,1,136288.80000000002,2,null,75716.00,75716.00
P205,Levi Jeans,C0494,Karan Rao,FASHION,2025,1,2025-01-04,F,Jaipur,Karnataka,null,null,1,1,null,1,null,null,null
P208,Refrigerator,C0245,Anjali Rao,ELECTRONICS,2025,1,2025-01-23,F,Pune,Delhi,null,null,2,1,null,2,null,null,null
P210,Air Conditioner,C0663,Arjun Das,ELECTRONICS,2025,3,2025-03-07,F,Chennai,Maharashtra,915,null,1,1,null,1,915,null,null
P210,Air Conditioner,C0495,null,FASHION,2025,2,2025-02-18,null,null,null,null,25509.600000000002,3,1,25509.600000000002,3,null,9448.00,9448.00
P205,Levi Jeans,C0015,Karan Verma,FASHION,2025,2,2025-02-26,M,Bangalore,Uttar Pradesh,291,null,3,1,null,3,291,null,null
P205,Levi Jeans,C0655,Arjun Sharma,ELECTRONICS,2025,1,2025-01-22,F,Delhi,Karnataka,null,null,3,1,null,3,null,null,null
P209,Office Chair,C0831,Arjun Singh,HOME & LIVING,2025,3,2025-03-04,M,Lucknow,Tamil Nadu,null,null,3,1,null,3,null,null,null
P203,Sony Headphones,C0902,Rohan Kapoor,FASHION,2025,2,2025-02-06,M,Chennai,Karnataka,null,9528.300000000001,3,1,9528.300000000001,3,null,3529.00,3529.00
P201,iPhone 15,C0534,Sneha Rao,HOME & LIVING,2025,1,2025-01-22,M,Chennai,Tamil Nadu,null,51202.8,3,1,51202.8,3,null,18964.00,18964.00
P208,Refrigerator,C0931,Meena Iyer,ELECTRONICS,2025,2,2025-02-23,F,Kolkata,Karnataka,1922,6509.4,1,1,6509.4,1,1922,6852.00,6852.00
P202,Samsung TV,C0274,Sneha Malhotra,HOME & LIVING,2025,2,2025-02-21,M,Lucknow,Rajasthan,null,215387.1,3,1,215387.1,3,null,79773.00,79773.00
P204,Nike Shoes,C0236,Sneha Das,HOME & LIVING,2025,1,2025-01-23,F,Jaipur,Karnataka,442,15518.25,1,1,15518.25,1,442,16335.00,16335.00
P206,HP Laptop,C0871,Rohan Rao,HOME & LIVING,2025,1,2025-01-29,F,Delhi,Tamil Nadu,null,null,2,1,null,2,null,null,null
P202,Samsung TV,C0295,Sneha Iyer,HOME & LIVING,2025,1,2025-01-22,F,Lucknow,Delhi,null,null,2,1,null,2,null,null,null
P205,Levi Jeans,C0981,Arjun Rao,FASHION,2025,2,2025-02-12,F,Delhi,Uttar Pradesh,596,162499.5,3,1,162499.5,3,596,60185.00,60185.00
P209,Office Chair,C0214,null,FASHION,2025,2,2025-02-23,null,null,null,null,175611,3,1,175611,3,null,58537.00,58537.00
P201,iPhone 15,C0903,Meena Iyer,HOME & LIVING,2025,3,2025-03-19,M,Bangalore,Rajasthan,null,null,1,1,null,1,null,null,null
P204,Nike Shoes,C0779,Anjali Sharma,FASHION,2025,2,2025-02-06,F,Mumbai,Tamil Nadu,1672,null,1,1,null,1,1672,null,null
P205,Levi Jeans,C0673,Sneha Mehta,HOME & LIVING,2025,2,2025-02-03,M,Chennai,Rajasthan,null,null,1,1,null,1,null,null,null
P202,Samsung TV,C0098,null,ELECTRONICS,2025,3,2025-03-04,null,null,null,null,null,1,1,null,1,null,null,null
P203,Sony Headphones,C0927,Arjun Sharma,FASHION,2025,2,2025-02-11,M,Hyderabad,Telangana,944,null,1,1,null,1,944,null,null
P203,Sony Headphones,C0882,Amit Iyer,FASHION,2025,1,2025-01-22,M,Pune,Delhi,null,71213.40000000001,1,1,71213.40000000001,1,null,79126.00,79126.00
P205,Levi Jeans,C0090,Amit Sharma,FASHION,2025,1,2025-01-02,F,Kolkata,Karnataka,1562,141946.2,2,1,141946.2,2,1562,78859.00,78859.00
P208,Refrigerator,C0635,Amit Sharma,ELECTRONICS,2025,2,2025-02-16,M,Chennai,Tamil Nadu,1300,null,2,1,null,2,1300,null,null
P210,Air Conditioner,C0521,Anjali Kapoor,ELECTRONICS,2025,3,2025-03-09,M,Jaipur,Rajasthan,null,29387.7,1,1,29387.7,1,null,32653.00,32653.00
P202,Samsung TV,C0879,Meena Sharma,ELECTRONICS,2025,3,2025-03-01,M,Mumbai,Maharashtra,null,null,1,1,null,1,null,null,null
P204,Nike Shoes,C0947,Meena Malhotra,HOME & LIVING,2025,2,2025-02-15,F,Delhi,Uttar Pradesh,null,null,1,1,null,1,null,null,null
P203,Sony Headphones,C0106,Rohan Kapoor,FASHION,2025,1,2025-01-21,F,Delhi,Rajasthan,null,null,3,1,null,3,null,null,null
P202,Samsung TV,C0532,Rohan Verma,ELECTRONICS,2025,3,2025-03-26,M,Mumbai,Maharashtra,null,151324.2,3,1,151324.2,3,null,56046.00,56046.00
P202,Samsung TV,C0245,Anjali Rao,ELECTRONICS,2025,1,2025-01-22,F,Pune,Delhi,null,28655.100000000002,3,1,28655.100000000002,3,null,10613.00,10613.00
P201,iPhone 15,C0470,Rohan Singh,ELECTRONICS,2025,2,2025-02-22,F,Kolkata,Tamil Nadu,null,6453,3,1,6453,3,null,2390.00,2390.00
P203,Sony Headphones,C0318,Karan Iyer,HOME & LIVING,2025,3,2025-03-16,M,Bangalore,Karnataka,null,null,2,1,null,2,null,null,null
P206,HP Laptop,C0223,Rohan Rao,FASHION,2025,3,2025-03-16,F,Delhi,Karnataka,1004,3803.4,1,1,3803.4,1,1004,4226.00,4226.00
P203,Sony Headphones,C0372,Meena Rao,HOME & LIVING,2025,3,2025-03-02,M,Lucknow,Uttar Pradesh,null,40763.700000000004,1,1,40763.700000000004,1,null,45293.00,45293.00
P201,iPhone 15,C0364,Pooja Mehta,FASHION,2025,2,2025-02-03,F,Lucknow,West Bengal,null,null,3,1,null,3,null,null,null
P201,iPhone 15,C0669,Rahul Singh,ELECTRONICS,2025,3,2025-03-26,M,Delhi,Telangana,563,6887.5,1,1,6887.5,1,563,7250.00,7250.00
P207,Microwave Oven,C0038,Anjali Singh,ELECTRONICS,2025,1,2025-01-19,M,Bangalore,Telangana,1255,null,1,1,null,1,1255,null,null
P209,Office Chair,C0704,Pooja Sharma,HOME & LIVING,2025,1,2025-01-13,M,Hyderabad,Maharashtra,null,20349,2,1,20349,2,null,10710.00,10710.00
P204,Nike Shoes,C0894,Anjali Sharma,ELECTRONICS,2025,1,2025-01-14,F,Kolkata,Uttar Pradesh,null,null,2,1,null,2,null,null,null
P206,HP Laptop,C0036,Anjali Gupta,ELECTRONICS,2025,2,2025-02-20,F,Pune,Tamil Nadu,null,133006,2,1,133006,2,null,66503.00,66503.00
null,Air Conditioner,null,null,HOME & LIVING,2025,1,2025-01-07,null,null,null,null,121812,3,1,121812,3,null,40604.00,40604.00
P201,iPhone 15,C0363,null,ELECTRONICS,2025,3,2025-03-30,null,null,null,null,16534.8,3,1,16534.8,3,null,6124.00,6124.00
P203,Sony Headphones,C0858,Sneha Verma,ELECTRONICS,2025,3,2025-03-20,F,Delhi,West Bengal,null,null,2,1,null,2,null,null,null
P203,Sony Headphones,C0002,Karan Gupta,ELECTRONICS,2025,1,2025-01-31,M,Jaipur,Rajasthan,null,null,1,1,null,1,null,null,null
P207,Microwave Oven,C0271,Rahul Kapoor,ELECTRONICS,2025,2,2025-02-20,F,Pune,Telangana,null,null,2,1,null,2,null,null,null
P209,Office Chair,C0127,Sneha Singh,ELECTRONICS,2025,1,2025-01-09,M,Chennai,Telangana,1562,null,2,1,null,2,1562,null,null
P208,Refrigerator,C0189,Rahul Singh,ELECTRONICS,2025,3,2025-03-18,M,Delhi,Rajasthan,null,77898,1,1,77898,1,null,77898.00,77898.00
P206,HP Laptop,C0563,Rohan Das,ELECTRONICS,2025,1,2025-01-22,M,Mumbai,Rajasthan,null,138369.6,3,1,138369.6,3,null,51248.00,51248.00
P207,Microwave Oven,C0197,Neha Mehta,HOME & LIVING,2025,2,2025-02-12,F,Chennai,West Bengal,418,23248.8,1,1,23248.8,1,418,25832.00,25832.00
P203,Sony Headphones,C0057,Pooja Gupta,FASHION,2025,2,2025-02-21,F,Delhi,Telangana,1869,null,2,1,null,2,1869,null,null
P202,Samsung TV,C0866,Amit Iyer,ELECTRONICS,2025,3,2025-03-06,M,Mumbai,West Bengal,null,24824,2,1,24824,2,null,12412.00,12412.00
P204,Nike Shoes,C0809,Neha Singh,ELECTRONICS,2025,1,2025-01-29,M,Pune,Maharashtra,566,94464.2,2,1,94464.2,2,566,49718.00,49718.00
P206,HP Laptop,C0313,Meena Das,ELECTRONICS,2025,2,2025-02-24,M,Bangalore,Telangana,null,null,3,1,null,3,null,null,null
P206,HP Laptop,C0762,Sneha Malhotra,HOME & LIVING,2025,1,2025-01-17,M,Hyderabad,Delhi,null,60738,1,1,60738,1,null,60738.00,60738.00
P208,Refrigerator,C0325,null,FASHION,2025,2,2025-02-19,null,null,null,null,16039.8,3,1,16039.8,3,null,5628.00,5628.00
P206,HP Laptop,C0676,Arjun Malhotra,ELECTRONICS,2025,3,2025-03-22,F,Chennai,Uttar Pradesh,857,31852.8,1,1,31852.8,1,857,35392.00,35392.00
P209,Office Chair,C0904,Sneha Sharma,FASHION,2025,3,2025-03-17,F,Bangalore,Telangana,null,null,2,1,null,2,null,null,null
P204,Nike Shoes,C0738,null,ELECTRONICS,2025,2,2025-02-10,null,null,null,null,null,3,1,null,3,null,null,null
P210,Air Conditioner,C0900,Arjun Malhotra,HOME & LIVING,2025,3,2025-03-25,F,Hyderabad,Karnataka,null,null,2,1,null,2,null,null,null
P208,Refrigerator,C0775,Rahul Singh,FASHION,2025,2,2025-02-20,M,Bangalore,Rajasthan,null,null,3,1,null,3,null,null,null
P201,iPhone 15,C0304,Rohan Gupta,FASHION,2025,1,2025-01-24,M,Delhi,Delhi,733,56254.5,3,1,56254.5,3,733,20835.00,20835.00
P207,Microwave Oven,C0026,Neha Das,ELECTRONICS,2025,2,2025-02-14,M,Jaipur,Tamil Nadu,178,null,1,1,null,1,178,null,null
P203,Sony Headphones,C0257,Meena Verma,FASHION,2025,1,2025-01-15,F,Delhi,Uttar Pradesh,null,null,1,1,null,1,null,null,null
P202,Samsung TV,C0232,Rohan Rao,FASHION,2025,3,2025-03-26,M,Lucknow,Tamil Nadu,1049,null,1,1,null,1,1049,null,null
P202,Samsung TV,C0870,Meena Das,HOME & LIVING,2025,2,2025-02-13,M,Pune,Delhi,485,null,3,1,null,3,485,null,null
P203,Sony Headphones,C0508,Rohan Iyer,FASHION,2025,3,2025-03-29,M,Delhi,West Bengal,799,null,3,1,null,3,799,null,null
P204,Nike Shoes,C0652,Arjun Mehta,ELECTRONICS,2025,1,2025-01-28,F,Pune,Karnataka,166,8652.6,1,1,8652.6,1,166,9108.00,9108.00
P209,Office Chair,C0982,Arjun Iyer,HOME & LIVING,2025,2,2025-02-14,M,Jaipur,Uttar Pradesh,null,209979,3,1,209979,3,null,77770.00,77770.00
